Model	Count	Correct	False Positive	False Negative	PredictY	PredictN	Image Key	Prompt
./answers/Let's think.json	5141	1	0	0	1	0	A cabinet has a non-flat top with a center oval decoration, glass-front doors, and a flat base that sits flush to the floor.##test1/test1-1012-0-img0.png##test1/test1-1012-0-img1.png	Let's think##this is a beautiful piece of furniture. it has a very high gloss black finish and is in great condition. the inside is in good condition as well. the glass##the back of the china cabinet
./answers/caption.json	5171	1	0	0	1	0	A cabinet has a non-flat top with a center oval decoration, glass-front doors, and a flat base that sits flush to the floor.##test1/test1-1012-2-img0.png##test1/test1-1012-2-img1.png	a kitchen with a cabinet and a table and chairs##a dining room with a large black hutch and a table##
./answers/First,.json	5170	1	0	0	1	0	A cabinet has a non-flat top with a center oval decoration, glass-front doors, and a flat base that sits flush to the floor.##test1/test1-1012-2-img0.png##test1/test1-1012-2-img1.png	First,##a view of cupboard##a view of cupboard
./answers/Let's think.json	5142	1	0	0	1	0	A cabinet has a non-flat top with a center oval decoration, glass-front doors, and a flat base that sits flush to the floor.##test1/test1-1012-2-img0.png##test1/test1-1012-2-img1.png	Let's think##a view of glass##this is a dining room
./answers/caption.json	5173	1	0	0	0	1	There is at least one dining table sitting next to the cabinet.##test1/test1-1012-1-img0.png##test1/test1-1012-1-img1.png	a bedroom with black furniture and a vase of flowers##a black cabinet with a window on top of it##
./answers/Firstly,.json	5171	1	0	0	0	1	There is at least one dining table sitting next to the cabinet.##test1/test1-1012-1-img0.png##test1/test1-1012-1-img1.png	Firstly,##bedroom furniture on a white background##this is a beautiful piece of furniture. it is a large sideboard or dresser. it has 4 large drawers and 4 small ones. the top of the top drawer is
./answers/First,.json	5172	1	0	0	0	1	There is at least one dining table sitting next to the cabinet.##test1/test1-1012-1-img0.png##test1/test1-1012-1-img1.png	First,##bedroom furniture on a white background##this is a beautiful piece of furniture. it is a large sideboard or hutch. it has a lot of storage space and is in very good condition. the dimensions are
./answers/Let's think.json	5144	1	0	0	0	1	There is at least one dining table sitting next to the cabinet.##test1/test1-1012-1-img0.png##test1/test1-1012-1-img1.png	Let's think##bedroom furniture on a white background##this is a beautiful piece of furniture. it is a sideboard and a bookcase in one piece. the sideboard is made of wood and the bookcase is made out of
./answers/Let's think.json	5147	1	0	0	0	1	There is at least one dining table sitting next to the cabinet.##test1/test1-1012-0-img0.png##test1/test1-1012-0-img1.png	Let's think##this is a beautiful piece of furniture. it has a very high gloss black finish and is in great condition. the inside is in good condition as well. the glass##the back of the china cabinet
./answers/caption.json	5178	1	0	0	1	0	One of the cabinets has a curved top and sits flush on the ground, with no feet.##test1/test1-926-0-img0.png##test1/test1-926-0-img1.png	a white hutch with dishes and a chair in a room##a wooden china cabinet with a bunch of vases in it##
./answers/Firstly,.json	5176	1	0	0	1	0	One of the cabinets has a curved top and sits flush on the ground, with no feet.##test1/test1-926-0-img0.png##test1/test1-926-0-img1.png	Firstly,##yes##yes
./answers/First,.json	5177	1	0	0	1	0	One of the cabinets has a curved top and sits flush on the ground, with no feet.##test1/test1-926-0-img0.png##test1/test1-926-0-img1.png	First,##yes##yes
./answers/Let's think.json	5149	1	0	0	1	0	One of the cabinets has a curved top and sits flush on the ground, with no feet.##test1/test1-926-0-img0.png##test1/test1-926-0-img1.png	Let's think##this is a china hutch##a 3d model of a china cabinet
./answers/caption.json	5179	1	0	0	1	0	One of the cabinets has a curved top and sits flush on the ground, with no feet.##test1/test1-926-1-img0.png##test1/test1-926-1-img1.png	a wooden china cabinet filled with plates and vases##a wooden cabinet with glass doors on a wall##
./answers/Firstly,.json	5177	1	0	0	1	0	One of the cabinets has a curved top and sits flush on the ground, with no feet.##test1/test1-926-1-img0.png##test1/test1-926-1-img1.png	Firstly,##yes##this is a wooden hutch
./answers/First,.json	5178	1	0	0	1	0	One of the cabinets has a curved top and sits flush on the ground, with no feet.##test1/test1-926-1-img0.png##test1/test1-926-1-img1.png	First,##yes##the cabinet is made of wood
./answers/Let's think.json	5150	1	0	0	1	0	One of the cabinets has a curved top and sits flush on the ground, with no feet.##test1/test1-926-1-img0.png##test1/test1-926-1-img1.png	Let's think##the cabinet is brown##a wooden cabinet
./answers/caption.json	5185	1	0	0	1	0	One of the cabinets has exactly three drawers with handles.##test1/test1-691-2-img0.png##test1/test1-691-2-img1.png	a wooden hutch with glass doors and windows##a large wooden hutch with glass doors and drawers##
./answers/Firstly,.json	5183	1	0	0	1	0	One of the cabinets has exactly three drawers with handles.##test1/test1-691-2-img0.png##test1/test1-691-2-img1.png	Firstly,##yes##a large wooden china cabinet
./answers/First,.json	5184	1	0	0	1	0	One of the cabinets has exactly three drawers with handles.##test1/test1-691-2-img0.png##test1/test1-691-2-img1.png	First,##yes##a large wooden china cabinet
./answers/Let's think.json	5156	1	0	0	1	0	One of the cabinets has exactly three drawers with handles.##test1/test1-691-2-img0.png##test1/test1-691-2-img1.png	Let's think##the windows of the cabinet##this is a china cabinet
./answers/caption.json	5188	1	0	0	1	0	One of the cabinets has exactly three drawers with handles.##test1/test1-691-1-img0.png##test1/test1-691-1-img1.png	a wooden hutch with glass doors on top of it##a wooden china cabinet with glass doors and drawers##
./answers/Firstly,.json	5186	1	0	0	1	0	One of the cabinets has exactly three drawers with handles.##test1/test1-691-1-img0.png##test1/test1-691-1-img1.png	Firstly,##yes##the 3d model of a china cabinet
./answers/First,.json	5187	1	0	0	1	0	One of the cabinets has exactly three drawers with handles.##test1/test1-691-1-img0.png##test1/test1-691-1-img1.png	First,##yes##the 3d model of a china cabinet
./answers/Let's think.json	5159	1	0	0	1	0	One of the cabinets has exactly three drawers with handles.##test1/test1-691-1-img0.png##test1/test1-691-1-img1.png	Let's think##a view of cabinet##this is a beautiful piece of furniture. it is made out of wood and has glass doors. it would look great in a bedroom or a hallway.
./answers/Firstly,.json	5187	1	0	0	0	1	All of the cabinets have flat tops.##test1/test1-691-2-img0.png##test1/test1-691-2-img1.png	Firstly,##yes##a large wooden china cabinet
./answers/First,.json	5188	1	0	0	0	1	All of the cabinets have flat tops.##test1/test1-691-2-img0.png##test1/test1-691-2-img1.png	First,##yes##a large wooden china cabinet
./answers/Firstly,.json	5188	1	0	0	0	1	All of the cabinets have flat tops.##test1/test1-691-3-img0.png##test1/test1-691-3-img1.png	Firstly,##yes##yes
./answers/First,.json	5189	1	0	0	0	1	All of the cabinets have flat tops.##test1/test1-691-3-img0.png##test1/test1-691-3-img1.png	First,##yes##yes
./answers/caption.json	5191	1	0	0	1	0	All of the cabinets have flat tops.##test1/test1-691-1-img0.png##test1/test1-691-1-img1.png	a wooden hutch with glass doors on top of it##a wooden china cabinet with glass doors and drawers##
./answers/Let's think.json	5162	1	0	0	1	0	All of the cabinets have flat tops.##test1/test1-691-1-img0.png##test1/test1-691-1-img1.png	Let's think##a view of cabinet##this is a beautiful piece of furniture. it is made out of wood and has glass doors. it would look great in a bedroom or a hallway.
./answers/Let's think.json	5163	1	0	0	1	0	All of the cabinets have flat tops.##test1/test1-691-0-img0.png##test1/test1-691-0-img1.png	Let's think##a view of the furniture##a view of cupboard
./answers/Firstly,.json	5198	1	0	0	0	1	One of the cabinets is yellow with legs, solid cabinet doors, and glass-front doors above them.##test1/test1-621-1-img0.png##test1/test1-621-1-img1.png	Firstly,##the back of the china cabinet##the shelf is full of objects
./answers/First,.json	5199	1	0	0	0	1	One of the cabinets is yellow with legs, solid cabinet doors, and glass-front doors above them.##test1/test1-621-1-img0.png##test1/test1-621-1-img1.png	First,##back of the china cabinet##this is a display case
./answers/caption.json	5201	1	0	0	1	0	One of the cabinets is yellow with legs, solid cabinet doors, and glass-front doors above them.##test1/test1-621-0-img0.png##test1/test1-621-0-img1.png	a dining room with a yellow china cabinet and a table##a glass display case with bowls and vases in a room##
./answers/Firstly,.json	5199	1	0	0	1	0	One of the cabinets is yellow with legs, solid cabinet doors, and glass-front doors above them.##test1/test1-621-0-img0.png##test1/test1-621-0-img1.png	Firstly,##the cabinets are made of glass##a glass shelf
./answers/First,.json	5200	1	0	0	1	0	One of the cabinets is yellow with legs, solid cabinet doors, and glass-front doors above them.##test1/test1-621-0-img0.png##test1/test1-621-0-img1.png	First,##the cabinets are made of glass##a glass shelf
./answers/Let's think.json	5172	1	0	0	1	0	One of the cabinets is yellow with legs, solid cabinet doors, and glass-front doors above them.##test1/test1-621-0-img0.png##test1/test1-621-0-img1.png	Let's think##this is a picture of a white china cabinet##a view of glass
./answers/caption.json	5202	1	0	0	1	0	One of the cabinets is yellow with legs, solid cabinet doors, and glass-front doors above them.##test1/test1-621-3-img0.png##test1/test1-621-3-img1.png	two pictures of a wooden hutch before and after being painted##a blue cabinet with glass windows on a wall##
./answers/Firstly,.json	5200	1	0	0	1	0	One of the cabinets is yellow with legs, solid cabinet doors, and glass-front doors above them.##test1/test1-621-3-img0.png##test1/test1-621-3-img1.png	Firstly,##this is a wooden cabinet##the back of the hutch
./answers/First,.json	5201	1	0	0	1	0	One of the cabinets is yellow with legs, solid cabinet doors, and glass-front doors above them.##test1/test1-621-3-img0.png##test1/test1-621-3-img1.png	First,##this is a wooden cabinet##the back of the hutch
./answers/Let's think.json	5173	1	0	0	1	0	One of the cabinets is yellow with legs, solid cabinet doors, and glass-front doors above them.##test1/test1-621-3-img0.png##test1/test1-621-3-img1.png	Let's think##this is a wooden cabinet##the top of the hutch
./answers/caption.json	5218	1	0	0	0	1	Each image shows a saxophone with a curved bell in a metallic color, and the keys of each saxophone are the same color as the rest of the instrument.##test1/test1-361-3-img0.png##test1/test1-361-3-img1.png	a saxophone is made to look like it is standing up##a saxophone is standing up on a white background##
./answers/Let's think.json	5189	1	0	0	0	1	Each image shows a saxophone with a curved bell in a metallic color, and the keys of each saxophone are the same color as the rest of the instrument.##test1/test1-361-3-img0.png##test1/test1-361-3-img1.png	Let's think##the saxophone##the saxophone
./answers/Let's think.json	5191	1	0	0	0	1	Each image shows a saxophone with a curved bell in a metallic color, and the keys of each saxophone are the same color as the rest of the instrument.##test1/test1-361-0-img0.png##test1/test1-361-0-img1.png	Let's think##the saxophone##a saxophone
./answers/caption.json	5224	1	0	0	1	0	IN at least one image there is only a single violin and  saxophone set against darkness.##test1/test1-930-0-img0.png##test1/test1-930-0-img1.png	a close up of a saxophone and a violin##a saxophone that is made to look like a shoe##
./answers/Firstly,.json	5222	1	0	0	1	0	IN at least one image there is only a single violin and  saxophone set against darkness.##test1/test1-930-0-img0.png##test1/test1-930-0-img1.png	Firstly,##the holes are black##keys on a saxophone
./answers/First,.json	5223	1	0	0	1	0	IN at least one image there is only a single violin and  saxophone set against darkness.##test1/test1-930-0-img0.png##test1/test1-930-0-img1.png	First,##the holes are black##keys on a saxophone
./answers/Let's think.json	5196	1	0	0	0	1	The right image features only a saxophone-type instrument, which is displayed at an angle with the mouthpiece at the upper left, and the left image shows a variety of instrument figures, including a saxophone and violin.##test1/test1-930-0-img0.png##test1/test1-930-0-img1.png	Let's think##the alto clef##the saxophone
./answers/Firstly,.json	5236	1	0	0	1	0	There is a sliver brass saxophone laying on a black table flat facing forward with its black bag behind it .##test1/test1-496-3-img0.png##test1/test1-496-3-img1.png	Firstly,##this is a saxophone##the end of a saxophone
